place_name,id,latitude,longitude,Kwh req per block (S19),co2,S19 Kwh req per block,"Production fuel
mix factor
(kgCO_{2} e per kWh)",Power x Emissions factor
Meteorite Hills 00854,16088,-79.68333,159.75,86509,13.41511048,,,
Meteorite Hills 00855,16089,-79.68333,155.75,86509,25.28350618,,,
Meteorite Hills 00856,16090,-79.68333,159.75,86509,22.64098563,,,
Meteorite Hills 00857,16091,-79.68333,159.75,86509,10.66588905,,,
Meteorite Hills 00858,16092,-79.68333,159.75,86509,27.15160621,,,
Meteorite Hills 00859,16093,-79.68333,155.75,86509,27.44439407,,,
Meteorite Hills 00860,16094,-79.68333,159.75,86509,20.9828375,,,
Meteorite Hills 00861,16095,-79.68333,159.75,86509,18.59361415,,,
Meteorite Hills 00862,16096,-79.68333,159.75,86509,28.38812278,,,
Meteorite Hills 00863,16097,-79.68333,159.75,86509,29.42939848,,,
Meteorite Hills 00864,16098,-79.68333,155.75,86509,12.54756273,,,
Meteorite Hills 00865,16099,-79.68333,159.75,86509,22.06467982,,,
Meteorite Hills 00866,16100,-79.68333,159.75,86509,11.14402205,,,
Meteorite Hills 00867,16101,-79.68333,159.75,86509,10.92328632,,,
Meteorite Hills 00868,16102,-79.68333,159.75,86509,22.03268162,,,
Meteorite Hills 00869,16103,-79.68333,159.75,86509,27.80509888,,,
Meteorite Hills 00870,16104,-79.68333,159.75,86509,23.38990051,,,
Meteorite Hills 00871,16105,-79.68333,159.75,86509,22.39199424,,,
Meteorite Hills 00872,16106,-79.68333,159.75,86509,18.80697368,,,
Meteorite Hills 00873,16107,-79.68333,159.75,86509,30.83948486,,,
Meteorite Hills 00874,16108,-79.68333,159.75,86509,11.38765342,,,
Meteorite Hills 00875,16109,-79.68333,159.75,86509,19.09396507,,,
Meteorite Hills 00876,16110,-79.68333,159.75,86509,16.71473975,,,
Meteorite Hills 00877,16111,-79.68333,159.75,86509,28.28779407,,,
Meteorite Hills 00878,16112,-79.68333,159.75,86509,19.40271799,,,
Meteorite Hills 00879,16113,-79.68333,159.75,86509,17.99029721,,,
Meteorite Hills 00880,16114,-79.68333,155.75,86509,15.98041909,,,
Meteorite Hills 00881,16115,-79.68333,155.75,86509,10.53566614,,,
Meteorite Hills 00882,16116,-79.68333,155.75,86509,15.73598343,,,
Meteorite Hills 00883,16117,-79.68333,155.75,86509,17.27813408,,,
Meteorite Hills 00884,16118,-79.68333,155.75,86509,23.86402324,,,
Meteorite Hills 00885,16119,-79.68333,155.75,86509,10.84994308,,,
Meteorite Hills 00886,16120,-79.68333,155.75,86509,19.47632787,,,
Meteorite Hills 00887,16121,-79.68333,155.75,86509,27.00244032,,,
Meteorite Hills 00888,16122,-79.68333,155.75,86509,13.98762474,,,
Meteorite Hills 00889,16123,-79.68333,155.75,86509,28.4953597,,,
Meteorite Hills 00890,16124,-79.68333,155.75,86509,19.63376519,,,
Meteorite Hills 00891,16125,-79.68333,155.75,86509,13.04458547,,,
Meteorite Hills 00892,16126,-79.68333,155.75,86509,18.44836571,,,
Meteorite Hills 00893,16127,-79.68333,155.75,86509,22.48559684,,,
Meteorite Hills 00894,16128,-79.68333,155.75,86509,21.05009672,,,
Meteorite Hills 00895,16129,-79.68333,155.75,86509,15.41611482,,,
Meteorite Hills 00896,16130,-79.68333,155.75,86509,10.98643483,,,
Meteorite Hills 00897,16131,-79.68333,155.75,86509,24.88154614,,,
Meteorite Hills 00898,16132,-79.68333,155.75,86509,23.4021663,,,
Meteorite Hills 00899,16133,-79.68333,155.75,86509,28.47423617,,,
Meteorite Hills 00900,16134,-79.68333,155.75,86509,11.3710134,,,
Meteorite Hills 00901,16135,-79.68333,155.75,86509,29.39762253,,,
Meteorite Hills 00902,16136,-79.68333,155.75,86509,14.31167941,,,
Meteorite Hills 00903,16137,-79.68333,155.75,86509,24.94168708,,,
Meteorite Hills 00904,16138,-79.68333,155.75,86509,18.95078676,,,
Meteorite Hills 00905,16139,-79.68333,155.75,86509,22.12737924,,,
Meteorite Hills 00906,16140,-79.68333,155.75,86509,29.0184207,,,
Meteorite Hills 00907,16141,-79.68333,155.75,86509,27.30488204,,,
Meteorite Hills 00908,16142,-79.68333,155.75,86509,14.53737914,,,
Meteorite Hills 00909,16143,-79.68333,155.75,86509,23.27060957,,,
Meteorite Hills 00910,16144,-79.68333,155.75,86509,30.54194896,,,
Meteorite Hills 00911,16145,-79.68333,155.75,86509,19.40620422,,,
Meteorite Hills 00912,16146,-79.68333,155.75,86509,10.07577095,,,
Meteorite Hills 00913,16147,-79.68333,155.75,86509,24.28173007,,,
Meteorite Hills 00914,16148,-79.68333,155.75,86509,30.87799718,,,
Meteorite Hills 00915,16149,-79.68333,155.75,86509,16.1410851,,,
Meteorite Hills 00916,16150,-79.68333,155.75,86509,26.88357946,,,
Meteorite Hills 00917,16151,-79.68333,155.75,86509,19.69274947,,,
Meteorite Hills 00918,16152,-79.68333,155.75,86509,17.84475614,,,
Meteorite Hills 00919,16153,-79.68333,155.75,86509,11.53706627,,,
Meteorite Hills 00920,16154,-79.68333,159.75,86509,26.35475142,,,
Meteorite Hills 00921,16155,-79.68333,159.75,86509,12.71943015,,,
Meteorite Hills 00922,16156,-79.68333,159.75,86509,21.14613919,,,
Meteorite Hills 00923,16157,-79.68333,159.75,86509,16.07861839,,,
Meteorite Hills 00924,16158,-79.68333,159.75,86509,23.90422205,,,
Meteorite Hills 00925,16159,-79.68333,159.75,86509,18.81002819,,,
Meteorite Hills 00926,16160,-79.68333,159.75,86509,30.82447606,,,
Meteorite Hills 00927,16161,-79.68333,159.75,86509,11.10102968,,,
Meteorite Hills 00928,16162,-79.68333,159.75,86509,24.59618254,,,
Meteorite Hills 00929,16163,-79.68333,159.75,86509,16.46192765,,,
Meteorite Hills 00930,16164,-79.68333,159.75,86509,17.80437924,,,
Meteorite Hills 00931,16165,-79.68333,159.75,86509,27.09122224,,,
Meteorite Hills 00932,16166,-79.68333,159.75,86509,15.56958309,,,
Meteorite Hills 00933,16167,-79.68333,159.75,86509,10.47176092,,,
Meteorite Hills 00934,16168,-79.68333,159.75,86509,13.39696306,,,
Meteorite Hills 00935,16169,-79.68333,159.75,86509,19.77652968,,,
Meteorite Hills 00936,16170,-79.68333,159.75,86509,19.75182639,,,
Meteorite Hills 00937,16171,-79.68333,159.75,86509,18.06465718,,,
Meteorite Hills 00938,16172,-79.68333,159.75,86509,26.5936296,,,
Meteorite Hills 00939,16173,-79.68333,159.75,86509,13.71779935,,,
Meteorite Hills 00940,16174,-79.68333,159.75,86509,19.06630447,,,
Meteorite Hills 00941,16175,-79.68333,159.75,86509,15.18678341,,,
Meteorite Hills 00942,16176,-79.68333,159.75,86509,14.58438101,,,
Meteorite Hills 00943,16177,-79.68333,159.75,86509,13.38599467,,,
Meteorite Hills 00944,16178,-79.68333,155.75,86509,21.06967741,,,
Meteorite Hills 00945,16179,-79.68333,159.75,86509,21.11395754,,,
Meteorite Hills 00946,16180,-79.68333,159.75,86509,28.00377304,,,
Meteorite Hills 00947,16181,-79.68333,159.75,86509,12.96466961,,,
Meteorite Hills 00948,16182,-79.68333,159.75,86509,23.78647964,,,
Meteorite Hills 00949,16183,-79.68333,159.75,86509,29.9550978,,,
Meteorite Hills 00950,16184,-79.68333,159.75,86509,10.15534099,,,
Meteorite Hills 00951,16185,-79.68333,159.75,86509,27.44090448,,,
Meteorite Hills 00952,16186,-79.68333,159.75,86509,24.86089293,,,
Meteorite Hills 00953,16187,-79.68333,159.75,86509,27.89454135,,,
Meteorite Hills 00954,16188,-79.68333,159.75,86509,19.34730575,,,
Meteorite Hills 00955,16189,-79.68333,159.75,86509,10.67211149,,,
Meteorite Hills 00956,16190,-79.68333,159.75,86509,30.90270588,,,
Meteorite Hills 00957,16191,-79.68333,159.75,86509,14.46526697,,,
Meteorite Hills 00958,16192,-79.68333,159.75,86509,12.74133408,,,
Meteorite Hills 00959,16193,-79.68333,159.75,86509,27.01468251,,,
Meteorite Hills 00960,16194,-79.68333,159.75,86509,20.20384433,,,
Meteorite Hills 00961,16195,-79.68333,159.75,86509,30.84500377,,,
Meteorite Hills 00962,16196,-79.68333,159.75,86509,16.49277285,,,
Meteorite Hills 00963,16197,-79.68333,159.75,86509,10.22586505,,,
Meteorite Hills 00964,16198,-79.68333,159.75,86509,11.10421865,,,
Meteorite Hills 00965,16199,-79.68333,159.75,86509,16.32502364,,,
Meteorite Hills 00966,16200,-79.68333,159.75,86509,28.14004695,,,
Meteorite Hills 00967,16201,-79.68333,159.75,86509,19.27281809,,,
Meteorite Hills 00968,16202,-79.68333,155.75,86509,27.25473031,,,
Meteorite Hills 00969,16203,-79.68333,159.75,86509,24.6810259,,,
Meteorite Hills 00970,16204,-79.68333,159.75,86509,13.20450862,,,
Meteorite Hills 00971,16205,-79.68333,159.75,86509,23.62153229,,,
Meteorite Hills 00972,16206,-79.68333,159.75,86509,30.31102647,,,
Meteorite Hills 00973,16207,-79.68333,159.75,86509,13.85647023,,,
Meteorite Hills 00974,16208,-79.68333,159.75,86509,13.93816415,,,
Meteorite Hills 00975,16209,-79.68333,159.75,86509,15.07241433,,,
Meteorite Hills 00976,16210,-79.68333,159.75,86509,28.33975599,,,
Meteorite Hills 00977,16211,-79.68333,159.75,86509,13.64508313,,,
Meteorite Hills 00978,16212,-79.68333,159.75,86509,17.34960786,,,
Meteorite Hills 00979,16213,-79.68333,159.75,86509,21.47290982,,,
Meteorite Hills 00980,16214,-79.68333,159.75,86509,30.45704542,,,
Meteorite Hills 00981,16215,-79.68333,159.75,86509,28.23922601,,,
Meteorite Hills 00982,16216,-79.68333,159.75,86509,29.79810791,,,
Meteorite Hills 00983,16217,-79.68333,159.75,86509,20.06666513,,,
Meteorite Hills 00984,16218,-79.68333,159.75,86509,22.45485913,,,
Meteorite Hills 00985,16219,-79.68333,159.75,86509,27.87056003,,,
Meteorite Hills 00986,16220,-79.68333,159.75,86509,26.96993945,,,
Meteorite Hills 00987,16221,-79.68333,159.75,86509,21.69844458,,,
Meteorite Hills 00988,16222,-79.68333,159.75,86509,15.16621485,,,
Meteorite Hills 00989,16223,-79.68333,159.75,86509,15.04862347,,,
Meteorite Hills 00990,16224,-79.68333,159.75,86509,26.67836478,,,
Meteorite Hills 00991,16225,-79.68333,159.75,86509,19.75874332,,,
Meteorite Hills 00992,16226,-79.68333,159.75,86509,12.2080471,,,
Meteorite Hills 00993,16227,-79.68333,159.75,86509,21.15409222,,,
Meteorite Hills 00994,16228,-79.68333,159.75,86509,27.3725647,,,
Meteorite Hills 00995,16229,-79.68333,159.75,86509,26.75295416,,,
Meteorite Hills 00996,16230,-79.68333,159.75,86509,12.70405509,,,
Meteorite Hills 00997,16231,-79.68333,159.75,86509,25.1076333,,,
Meteorite Hills 00998,16232,-79.68333,159.75,86509,22.8287156,,,
Meteorite Hills 00999,16233,-79.68333,159.75,86509,27.47115576,,,
Meteorite Hills 01001,16234,-79.68333,159.75,86509,15.47528039,,,
Meteorite Hills 01002,16235,-79.68333,159.75,86509,25.89734561,,,
Meteorite Hills 01003,16236,-79.68333,159.75,86509,26.1048391,,,
Meteorite Hills 01004,16237,-79.68333,159.75,86509,10.90086065,,,
Meteorite Hills 01005,16238,-79.68333,159.75,86509,21.41239279,,,
Meteorite Hills 01006,16239,-79.68333,159.75,86509,10.60608702,,,
Meteorite Hills 01007,16240,-79.68333,159.75,86509,27.15652441,,,
Meteorite Hills 01008,16241,-79.68333,159.75,86509,18.79221175,,,
Meteorite Hills 01009,16242,-79.68333,159.75,86509,12.83058988,,,
Meteorite Hills 01010,16243,-79.68333,159.75,86509,26.33014943,,,
Meteorite Hills 01011,16244,-79.68333,159.75,86509,26.56646235,,,
Meteorite Hills 01012,16245,-79.68333,159.75,86509,26.35954453,,,
Meteorite Hills 01013,16246,-79.68333,159.75,86509,27.6218462,,,
Meteorite Hills 01014,16247,-79.68333,159.75,86509,21.58043718,,,
Meteorite Hills 01015,16248,-79.68333,159.75,86509,10.91447748,,,
Meteorite Hills 01016,16249,-79.68333,159.75,86509,30.05461867,,,
Meteorite Hills 01017,16250,-79.68333,159.75,86509,19.76888383,,,
Meteorite Hills 01018,16251,-79.68333,159.75,86509,30.93044914,,,
Meteorite Hills 01019,16252,-79.68333,159.75,86509,24.38758109,,,
Meteorite Hills 01020,16253,-79.68333,159.75,86509,20.0891504,,,
Meteorite Hills 01021,16254,-79.68333,159.75,86509,16.22528231,,,
Meteorite Hills 01022,16255,-79.68333,159.75,86509,28.24374268,,,
Meteorite Hills 01023,16256,-79.68333,159.75,86509,17.95141404,,,
Meteorite Hills 01024,16257,-79.68333,159.75,86509,25.60206172,,,
Meteorite Hills 01025,16258,-79.68333,159.75,86509,19.20255651,,,
Meteorite Hills 01026,16259,-79.68333,159.75,86509,29.74962512,,,
Meteorite Hills 01027,16260,-79.68333,159.75,86509,20.59564281,,,
Meteorite Hills 01028,16261,-79.68333,159.75,86509,20.83225506,,,
Meteorite Hills 01029,16262,-79.68333,159.75,86509,28.35195063,,,
Meteorite Hills 01030,16263,-79.68333,159.75,86509,10.7607104,,,
Meteorite Hills 01031,16264,-79.68333,159.75,86509,29.46900603,,,
Meteorite Hills 01032,16265,-79.68333,159.75,86509,27.79024635,,,
Meteorite Hills 01033,16266,-79.68333,159.75,86509,25.30802164,,,
Meteorite Hills 01034,16267,-79.68333,159.75,86509,23.54040211,,,
Meteorite Hills 01035,16268,-79.68333,159.75,86509,19.42311759,,,
Meteorite Hills 01036,16269,-79.68333,159.75,86509,12.51078025,,,
Meteorite Hills 01037,16270,-79.68333,159.75,86509,22.81542944,,,
Meteorite Hills 01038,16271,-79.68333,159.75,86509,11.54721193,,,
Meteorite Hills 01039,16272,-79.68333,159.75,86509,20.96396152,,,
Meteorite Hills 01040,16273,-79.68333,159.75,86509,14.20972053,,,
Meteorite Hills 01041,16274,-79.68333,159.75,86509,23.96821767,,,
Meteorite Hills 01042,16275,-79.68333,159.75,86509,16.04327258,,,
Meteorite Hills 01043,16276,-79.68333,159.75,86509,26.04315351,,,
Meteorite Hills 01044,16277,-79.68333,159.75,86509,15.5421318,,,
Meteorite Hills 01045,16278,-79.68333,159.75,86509,15.63233063,,,
Meteorite Hills 01046,16279,-79.68333,159.75,86509,23.52580746,,,
Meteorite Hills 01047,16280,-79.68333,159.75,86509,30.34002133,,,
Meteorite Hills 01048,16281,-79.68333,159.75,86509,28.38782422,,,
Meteorite Hills 01049,16282,-79.68333,159.75,86509,17.47053549,,,
Meteorite Hills 01050,16283,-79.68333,159.75,86509,14.07918402,,,
Meteorite Hills 01051,16284,-79.68333,159.75,86509,16.86553083,,,
Meteorite Hills 01052,16285,-79.68333,159.75,86509,18.69612237,,,
Meteorite Hills 01053,16286,-79.68333,159.75,86509,11.70553346,,,
Meteorite Hills 01054,16287,-79.68333,159.75,86509,21.35890823,,,
Meteorite Hills 01055,16288,-79.68333,159.75,86509,29.58212127,,,
Meteorite Hills 01056,16289,-79.68333,159.75,86509,18.31939966,,,
Meteorite Hills 01057,16290,-79.68333,159.75,86509,18.08546665,,,
Meteorite Hills 01058,16291,-79.68333,159.75,86509,26.94718263,,,
Meteorite Hills 01059,16292,-79.68333,159.75,86509,15.47972409,,,
Meteorite Hills 01060,16293,-79.68333,159.75,86509,28.52882147,,,
Meteorite Hills 01061,16294,-79.68333,159.75,86509,20.65571787,,,
Meteorite Hills 01062,16295,-79.68333,159.75,86509,15.7638528,,,
Meteorite Hills 01063,16296,-79.68333,159.75,86509,13.22980269,,,
Meteorite Hills 01064,16297,-79.68333,159.75,86509,24.76955243,,,
Meteorite Hills 01065,16298,-79.68333,159.75,86509,11.68367895,,,
Meteorite Hills 01066,16299,-79.68333,159.75,86509,19.0282732,,,
Meteorite Hills 01067,16300,-79.68333,159.75,86509,25.41737483,,,
Meteorite Hills 01068,16301,-79.68333,159.75,86509,17.87303517,,,
Meteorite Hills 01069,16302,-79.68333,159.75,86509,14.48581131,,,
Meteorite Hills 01070,16303,-79.68333,159.75,86509,26.39112711,,,
Meteorite Hills 01071,16304,-79.68333,159.75,86509,26.16476351,,,
Meteorite Hills 01072,16305,-79.68333,159.75,86509,26.96633178,,,
Meteorite Hills 01073,16306,-79.68333,159.75,86509,17.72598372,,,
Meteorite Hills 01074,16307,-79.68333,159.75,86509,27.89982217,,,
Meteorite Hills 01075,16308,-79.68333,159.75,86509,10.28265705,,,
Meteorite Hills 01076,16309,-79.68333,159.75,86509,29.30807455,,,
Meteorite Hills 01077,16310,-79.68333,159.75,86509,24.86367034,,,
Meteorite Hills 01078,16311,-79.68333,159.75,86509,29.16878073,,,
Meteorite Hills 01079,16312,-79.68333,159.75,86509,17.53685292,,,
Meteorite Hills 01080,16313,-79.68333,159.75,86509,13.70596409,,,
Meteorite Hills 01081,16314,-79.68333,155.75,86509,18.36360623,,,
Meteorite Hills 01082,16315,-79.68333,155.75,86509,11.14380316,,,
Meteorite Hills 01083,16316,-79.68333,159.75,86509,10.27099673,,,
Meteorite Hills 01084,16317,-79.68333,155.75,86509,23.44070839,,,
Meteorite Hills 01085,16318,-79.68333,159.75,86509,20.86474607,,,
Meteorite Hills 01086,16319,-79.68333,155.75,86509,16.7292447,,,
Meteorite Hills 01087,16320,-79.68333,155.75,86509,19.87375065,,,
Meteorite Hills 01088,16321,-79.68333,159.75,86509,13.06287762,,,
Meteorite Hills 01089,16322,-79.68333,159.75,86509,13.57756513,,,
Meteorite Hills 01090,16323,-79.68333,155.75,86509,24.12875326,,,
Meteorite Hills 01091,16324,-79.68333,155.75,86509,17.93032788,,,
Meteorite Hills 01092,16325,-79.68333,159.75,86509,19.24950213,,,
Meteorite Hills 01093,16326,-79.68333,159.75,86509,30.38000659,,,
Meteorite Hills 01094,16327,-79.68333,159.75,86509,24.88634633,,,
Meteorite Hills 01095,16328,-79.68333,159.75,86509,18.62843801,,,
Meteorite Hills 01096,16329,-79.68333,159.75,86509,21.78172091,,,
Meteorite Hills 01097,16330,-79.68333,159.75,86509,14.77824941,,,
Meteorite Hills 01098,16331,-79.68333,159.75,86509,19.191543,,,
Meteorite Hills 01099,16332,-79.68333,159.75,86509,29.37949769,,,
Meteorite Hills 01100,16333,-79.68333,159.75,86509,24.55783549,,,
Meteorite Hills 01101,16334,-79.68333,159.75,86509,21.24708528,,,
Meteorite Hills 01102,16335,-79.68333,159.75,86509,15.59415516,,,
Meteorite Hills 01103,16336,-79.68333,159.75,86509,26.46852365,,,
Meteorite Hills 01104,16337,-79.68333,159.75,86509,11.42188558,,,
Meteorite Hills 01105,16338,-79.68333,159.75,86509,21.74600122,,,
Meteorite Hills 01106,16339,-79.68333,159.75,86509,10.69619351,,,
Meteorite Hills 01107,16340,-79.68333,159.75,86509,16.14731574,,,
Meteorite Hills 01108,16341,-79.68333,159.75,86509,13.45246682,,,
Meteorite Hills 01109,16342,-79.68333,159.75,86509,22.26027553,,,
Meteorite Hills 01110,16343,-79.68333,159.75,86509,10.97745282,,,
Meteorite Hills 01111,16344,-79.68333,159.75,86509,28.0626117,,,
Meteorite Hills 01112,16345,-79.68333,159.75,86509,12.34584102,,,
Meteorite Hills 01113,16346,-79.68333,159.75,86509,25.49462594,,,
Meteorite Hills 01114,16347,-79.68333,159.75,86509,26.52790494,,,
Meteorite Hills 01115,16348,-79.68333,159.75,86509,19.15507211,,,
Meteorite Hills 01116,16349,-79.68333,159.75,86509,13.54376632,,,
Meteorite Hills 01117,16350,-79.68333,159.75,86509,13.65038698,,,
Meteorite Hills 01118,16351,-79.68333,159.75,86509,18.57883788,,,
Meteorite Hills 01119,16352,-79.68333,159.75,86509,27.05857896,,,
Meteorite Hills 01120,16353,-79.68333,159.75,86509,26.63480398,,,
Meteorite Hills 01121,16354,-79.68333,159.75,86509,16.96477552,,,
Meteorite Hills 01122,16355,-79.68333,159.75,86509,15.77723914,,,
Meteorite Hills 01123,16356,-79.68333,159.75,86509,27.63056276,,,
Meteorite Hills 01124,16357,-79.68333,159.75,86509,18.16760384,,,
Meteorite Hills 01125,16358,-79.68333,159.75,86509,18.97105716,,,
Meteorite Hills 01126,16359,-79.68333,159.75,86509,13.78418122,,,
Meteorite Hills 01127,16360,-79.68333,159.75,86509,25.06432806,,,
Meteorite Hills 01128,16361,-79.68333,159.75,86509,19.28569316,,,
Meteorite Hills 01129,16362,-79.68333,159.75,86509,17.71712887,,,
Meteorite Hills 01130,16363,-79.68333,159.75,86509,28.68812013,,,
Meteorite Hills 01131,16364,-79.68333,159.75,86509,14.84237249,,,
Meteorite Hills 01132,16365,-79.68333,159.75,86509,11.6646458,,,
Meteorite Hills 01133,16366,-79.68333,159.75,86509,13.06945837,,,
Meteorite Hills 01134,16367,-79.68333,159.75,86509,18.27219138,,,
Meteorite Hills 01135,16368,-79.68333,159.75,86509,17.84958245,,,
Meteorite Hills 01136,16369,-79.68333,159.75,86509,17.85812663,,,
Meteorite Hills 01138,16370,-79.68333,159.75,86509,18.32802889,,,
Meteorite Hills 01139,16371,-79.68333,159.75,86509,19.88313929,,,
Meteorite Hills 01140,16372,-79.68333,159.75,86509,22.51418542,,,
Meteorite Hills 01141,16373,-79.68333,159.75,86509,25.45093316,,,
Meteorite Hills 01142,16374,-79.68333,159.75,86509,22.87899037,,,
Meteorite Hills 01143,16375,-79.68333,159.75,86509,20.74401232,,,
Meteorite Hills 01144,16376,-79.68333,159.75,86509,25.37957867,,,
Meteorite Hills 01145,16377,-79.68333,159.75,86509,13.32297609,,,
Meteorite Hills 01146,16378,-79.68333,159.75,86509,10.00745016,,,
Meteorite Hills 01147,16379,-79.68333,159.75,86509,16.60626779,,,
Meteorite Hills 01148,16380,-79.68333,159.75,86509,28.64680437,,,
Meteorite Hills 01149,16381,-79.68333,159.75,86509,29.83525111,,,
Meteorite Hills 01150,16382,-79.68333,159.75,86509,26.47406268,,,
Meteorite Hills 01151,16383,-79.68333,159.75,86509,11.70061134,,,
Meteorite Hills 01152,16384,-79.68333,159.75,86509,22.05081619,,,
